Reaction_No,substrate_pair,Ligand_Short_Hand,Catalyst_1_Short_Hand,Reagent_1_Short_Hand,Solvent_1_Short_Hand,Product_Yield_PCT_Area_UV,row_index,model,label,y_true,y_pred,y_std,lower_95,upper_95,incumbent_yield,expected_improvement,recommendation_number,best_yield_found,best_available_test_yield,simple_regret
2721,1a_2b,XPhos,Pd(OAc)2,CsF,MeCN,77.78,1815,M5_ligand_onehot,Ligand identity one-hot baseline,77.78,48.32337885844096,12.117601636217907,24.572879651453864,72.07387806542806,77.13,0.03117175586745613,7,92.16,92.16,0.0
2731,1a_2b,SPhos,Pd(OAc)2,K3PO4,MeCN,69.42,1822,M5_ligand_onehot,Ligand identity one-hot baseline,69.42,46.28499505128968,12.623115109730477,21.543689436217942,71.02630066636141,77.13,0.026651645159506493,8,92.16,92.16,0.0
2778,1a_2b,CataCXium A,Pd(OAc)2,None,MeCN,18.06,1853,M5_ligand_onehot,Ligand identity one-hot baseline,18.06,42.09582525077607,13.74638772703791,15.152905305781772,69.03874519577037,77.13,0.021106622163629157,9,92.16,92.16,0.0
2983,1a_2b,SPhos,Pd(OAc)2,NaOH,MeOH,63.06,1990,M5_ligand_onehot,Ligand identity one-hot baseline,63.06,38.468361011778384,13.889982033162383,11.243996226780116,65.69272579677666,77.13,0.009902741468247461,10,92.16,92.16,0.0
2992,1a_2b,P(Cy)3,Pd(OAc)2,NaHCO3,MeOH,30.49,1995,M5_ligand_onehot,Ligand identity one-hot baseline,30.49,38.37669351886481,13.898403652520317,11.13582235992499,65.61756467780464,77.13,0.009746590312170345,11,92.16,92.16,0.0
2798,1a_2b,P(Ph)3,Pd(OAc)2,NaHCO3,THF,15.63,1865,M5_ligand_onehot,Ligand identity one-hot baseline,15.63,41.21584841926033,12.89897727878901,15.933852952833874,66.49784388568679,77.13,0.009084820830462068,12,92.16,92.16,0.0
2702,1a_2b,P(Ph)3,Pd(OAc)2,NaHCO3,MeCN,14.74,1801,M5_ligand_onehot,Ligand identity one-hot baseline,14.74,35.856431520290016,14.433451626153264,7.566866333029619,64.14599670755041,77.13,0.007975352810737343,13,92.16,92.16,0.0
2838,1a_2b,CataCXium A,Pd(OAc)2,KOH,THF,33.61,1893,M5_ligand_onehot,Ligand identity one-hot baseline,33.61,41.34427664558184,12.290130793969547,17.25562028940153,65.43293300176215,77.13,0.005550630918562269,14,92.16,92.16,0.0
2871,1a_2b,AmPhos,Pd(OAc)2,None,THF,31.05,1914,M5_ligand_onehot,Ligand identity one-hot baseline,31.05,36.65140747489281,13.441878559569744,10.30532549813611,62.9974894516495,77.13,0.004322425946456626,15,92.16,92.16,0.0
2694,1a_2b,CataCXium A,Pd(OAc)2,NaOH,MeCN,15.97,1797,M5_ligand_onehot,Ligand identity one-hot baseline,15.97,32.2082568601126,13.90166053828099,4.961002205081861,59.455511515143336,77.13,0.0020018259751391175,16,92.16,92.16,0.0
2994,1a_2b,CataCXium A,Pd(OAc)2,NaHCO3,MeOH,16.27,1997,M5_ligand_onehot,Ligand identity one-hot baseline,16.27,37.75824374658114,12.31213068978779,13.62646759459707,61.8900198985652,77.13,0.001976601451404183,17,92.16,92.16,0.0
2845,1a_2b,P(tBu)3,Pd(OAc)2,LiOtBu,THF,52.95,1896,M5_ligand_onehot,Ligand identity one-hot baseline,52.95,38.56641537114712,11.850608400253396,15.339222906650466,61.79360783564378,77.13,0.001529347635436825,18,92.16,92.16,0.0
2836,1a_2b,P(Cy)3,Pd(OAc)2,KOH,THF,46.21,1891,M5_ligand_onehot,Ligand identity one-hot baseline,46.21,31.886594342727413,13.347017227937435,5.726440575970042,58.04674810948478,77.13,0.0010400748987070291,19,92.16,92.16,0.0
2901,1a_2b,XPhos,Pd(OAc)2,NaHCO3,DMF,52.93,1935,M5_ligand_onehot,Ligand identity one-hot baseline,52.93,37.00819608945669,11.9346202763818,13.616340347748363,60.400051831165015,77.13,0.0010194932672960184,20,92.16,92.16,0.0
4558,1a_2c,XPhos,Pd(OAc)2,LiOtBu,MeOH,59.08,3039,M5_ligand_onehot,Ligand identity one-hot baseline,59.08,46.432921731991264,12.630360242814536,21.677415656074775,71.18842780790776,49.99,3.2679840606555253,1,59.08,59.08,0.0
4544,1a_2c,SPhos,Pd(OAc)2,KOH,MeOH,41.19,3030,M5_ligand_onehot,Ligand identity one-hot baseline,41.19,40.220521149581245,12.324658657797494,16.06419018029816,64.37685211886433,49.99,1.3966606199611005,2,59.08,59.08,0.0
4601,1a_2c,P(Cy)3,Pd(OAc)2,K3PO4,MeOH,21.39,3067,M5_ligand_onehot,Ligand identity one-hot baseline,21.39,32.62609571737923,12.75863383031317,7.619173409965416,57.633018024793046,49.99,0.4676886970200895,3,59.08,59.08,0.0
4325,1a_2c,P(Cy)3,Pd(OAc)2,None,THF,18.72,2883,M5_ligand_onehot,Ligand identity one-hot baseline,18.72,33.91769036423873,12.038889433996372,10.321467073605842,57.513913654871615,49.99,0.4647284720733791,4,59.08,59.08,0.0
4594,1a_2c,XPhos,Pd(OAc)2,CsF,MeOH,29.03,3063,M5_ligand_onehot,Ligand identity one-hot baseline,29.03,30.06540036585354,13.602107222500377,3.4052702097528034,56.72553052195428,49.99,0.39720407136264235,5,59.08,59.08,0.0
4551,1a_2c,P(Ph)3,Pd(OAc)2,LiOtBu,MeOH,17.63,3033,M5_ligand_onehot,Ligand identity one-hot baseline,17.63,30.862927073947937,12.890709174940422,5.59713709106471,56.128717056831164,49.99,0.3587645050475361,6,59.08,59.08,0.0
4364,1a_2c,SPhos,Pd(OAc)2,LiOtBu,THF,15.93,2910,M5_ligand_onehot,Ligand identity one-hot baseline,15.93,32.60683149548946,11.972782402520947,9.140177986548405,56.07348500443051,49.99,0.35599289752694285,7,59.08,59.08,0.0
4498,1a_2c,XPhos,Pd(OAc)2,CsF,DMF,20.83,2999,M5_ligand_onehot,Ligand identity one-hot baseline,20.83,32.86183081113117,11.785230667015849,9.762778703780107,55.960882918482234,49.99,0.34871968222531224,8,59.08,59.08,0.0
4322,1a_2c,P(tBu)3,Pd(OAc)2,None,THF,15.0,2880,M5_ligand_onehot,Ligand identity one-hot baseline,15.0,31.645116106875914,12.184164509295302,7.764153668657123,55.526078545094705,49.99,0.32076862545665685,9,59.08,59.08,0.0
4604,1a_2c,SPhos,Pd(OAc)2,K3PO4,MeOH,48.66,3070,M5_ligand_onehot,Ligand identity one-hot baseline,48.66,28.440337990754962,13.56686120251158,1.8492900338322649,55.03138594767766,49.99,0.29701533680646164,10,59.08,59.08,0.0
4226,1a_2c,P(tBu)3,Pd(OAc)2,None,MeCN,16.56,2816,M5_ligand_onehot,Ligand identity one-hot baseline,16.56,30.315307112313103,12.56288040272384,5.692061522974377,54.93855270165183,49.99,0.2879504532164159,11,59.08,59.08,0.0
4554,1a_2c,P(o-Tol)3,Pd(OAc)2,LiOtBu,MeOH,15.16,3036,M5_ligand_onehot,Ligand identity one-hot baseline,15.16,25.498510386938104,14.7620135982738,-3.4350362656785443,54.43205703955475,49.99,0.27463100749490743,12,59.08,59.08,0.0
4541,1a_2c,P(Cy)3,Pd(OAc)2,KOH,MeOH,18.12,3027,M5_ligand_onehot,Ligand identity one-hot baseline,18.12,29.719098063627985,12.520603803361118,5.178714609040195,54.25948151821578,49.99,0.252902483203157,13,59.08,59.08,0.0
4602,1a_2c,P(o-Tol)3,Pd(OAc)2,K3PO4,MeOH,17.83,3068,M5_ligand_onehot,Ligand identity one-hot baseline,17.83,29.86978032036217,12.120150632770903,6.1142850801312,53.62527556059314,49.99,0.22094034046903566,14,59.08,59.08,0.0
4567,1a_2c,CataCXium A,Pd(OAc)2,NaHCO3,MeOH,7.73,3045,M5_ligand_onehot,Ligand identity one-hot baseline,7.73,25.298715004722485,14.244618047761179,-2.6207363688894247,53.218166378334395,49.99,0.22005336346177784,15,59.08,59.08,0.0
4491,1a_2c,P(Ph)3,Pd(OAc)2,CsF,DMF,24.48,2993,M5_ligand_onehot,Ligand identity one-hot baseline,24.48,28.286813295042325,12.845152980569841,3.110313453125439,53.463313136959215,49.99,0.21906315418466105,16,59.08,59.08,0.0
4370,1a_2c,P(tBu)3,Pd(OAc)2,NaHCO3,THF,15.38,2912,M5_ligand_onehot,Ligand identity one-hot baseline,15.38,24.191830372559878,13.251051862530588,-1.7802312780000733,50.16389202311983,49.99,0.11723586940940445,17,59.08,59.08,0.0
4580,1a_2c,SPhos,Pd(OAc)2,Et3N,MeOH,21.06,3054,M5_ligand_onehot,Ligand identity one-hot baseline,21.06,23.567936764332728,13.42912591345914,-2.7531500260471873,49.889023554712644,49.99,0.11257915608489943,18,59.08,59.08,0.0
4563,1a_2c,P(Ph)3,Pd(OAc)2,NaHCO3,MeOH,21.3,3041,M5_ligand_onehot,Ligand identity one-hot baseline,21.3,25.751032622484026,12.270977429075444,1.6999168614961562,49.802148383471895,49.99,0.09979163943875358,19,59.08,59.08,0.0
4598,1a_2c,P(tBu)3,Pd(OAc)2,K3PO4,MeOH,19.82,3064,M5_ligand_onehot,Ligand identity one-hot baseline,19.82,21.795330646395637,13.721412777411496,-5.098638397330895,48.68929969012217,49.99,0.09092677145019745,20,59.08,59.08,0.0
390,1b_2a,CataCXium A,Pd(OAc)2,NaOH,MeCN,96.38,261,M5_ligand_onehot,Ligand identity one-hot baseline,96.38,104.84650082203633,11.441371912315738,82.42141187389748,127.27158977017518,96.89,9.229123394344093,1,96.38,97.83,1.4500000000000028
726,1b_2a,CataCXium A,Pd(OAc)2,KOH,MeOH,85.46,485,M5_ligand_onehot,Ligand identity one-hot baseline,85.46,102.16161319258427,13.8727153600674,74.97109108685217,129.35213529831637,96.89,8.244407186351017,2,96.38,97.83,1.4500000000000028
690,1b_2a,CataCXium A,Pd(OAc)2,NaHCO3,MeOH,86.98,461,M5_ligand_onehot,Ligand identity one-hot baseline,86.98,101.60598494516275,12.957007235985586,76.210250762631,127.00171912769449,96.89,7.548337714821182,3,96.38,97.83,1.4500000000000028
486,1b_2a,CataCXium A,Pd(OAc)2,NaOH,THF,96.57,325,M5_ligand_onehot,Ligand identity one-hot baseline,96.57,100.44272950779241,12.836863168084838,75.28247769834613,125.60298131723869,96.89,6.791663353570337,4,96.57,97.83,1.2600000000000051
722,1b_2a,P(Ph)3,Pd(OAc)2,KOH,MeOH,92.61,481,M5_ligand_onehot,Ligand identity one-hot baseline,92.61,98.01574492577564,12.721576737107325,73.08145452104527,122.950035330506,96.89,5.394185570424018,5,96.57,97.83,1.2600000000000051
542,1b_2a,P(Ph)3,Pd(OAc)2,LiOtBu,THF,87.78,361,M5_ligand_onehot,Ligand identity one-hot baseline,87.78,97.7996948311772,12.871544096130773,72.5714684027609,123.02792125959351,96.89,5.342451529909333,6,96.57,97.83,1.2600000000000051
558,1b_2a,CataCXium A,Pd(OAc)2,Et3N,THF,97.83,373,M5_ligand_onehot,Ligand identity one-hot baseline,97.83,96.29604453139672,12.456596055566518,71.88111626248634,120.71097280030709,96.89,4.441636521830344,7,97.83,97.83,0.0
679,1b_2a,SPhos,Pd(OAc)2,NaOH,MeOH,92.88,454,M5_ligand_onehot,Ligand identity one-hot baseline,92.88,93.773342067704,12.331884707637064,69.60284804073535,117.94383609467263,96.89,3.321453245055042,8,97.83,97.83,0.0
387,1b_2a,AmPhos,Pd(OAc)2,NaOH,MeCN,86.82,258,M5_ligand_onehot,Ligand identity one-hot baseline,86.82,91.61700338193769,12.518148402975338,67.08143251210603,116.15257425176935,96.89,2.62936351994394,9,97.83,97.83,0.0
482,1b_2a,P(Ph)3,Pd(OAc)2,NaOH,THF,90.21,321,M5_ligand_onehot,Ligand identity one-hot baseline,90.21,90.67057901940959,13.213991268324765,64.77115613349305,116.57000190532612,96.89,2.5791626821236244,10,97.83,97.83,0.0
714,1b_2a,CataCXium A,Pd(OAc)2,K3PO4,MeOH,89.42,477,M5_ligand_onehot,Ligand identity one-hot baseline,89.42,85.24084112770191,14.834542739227258,56.16513735881649,114.31654489658735,96.89,1.724346764757695,11,97.83,97.83,0.0
483,1b_2a,AmPhos,Pd(OAc)2,NaOH,THF,86.25,322,M5_ligand_onehot,Ligand identity one-hot baseline,86.25,84.78987326893271,13.596736245129557,58.14027022847878,111.43947630938663,96.89,1.2999895113214142,12,97.83,97.83,0.0
736,1b_2a,P(Cy)3,Pd(OAc)2,LiOtBu,MeOH,89.34,491,M5_ligand_onehot,Ligand identity one-hot baseline,89.34,86.6725623983774,12.04966289865959,63.0552231170046,110.28990167975019,96.89,1.2337640319286525,13,97.83,97.83,0.0
746,1b_2a,P(Ph)3,Pd(OAc)2,Et3N,MeOH,82.99,497,M5_ligand_onehot,Ligand identity one-hot baseline,82.99,86.18897076488051,12.146835070054516,62.38117402757366,109.99676750218737,96.89,1.1712173753236288,14,97.83,97.83,0.0
723,1b_2a,AmPhos,Pd(OAc)2,KOH,MeOH,71.62,482,M5_ligand_onehot,Ligand identity one-hot baseline,71.62,84.15037745731658,12.624888270026311,59.40559644806501,108.89515846656815,96.89,0.9578803508571461,15,97.83,97.83,0.0
555,1b_2a,AmPhos,Pd(OAc)2,Et3N,THF,91.88,370,M5_ligand_onehot,Ligand identity one-hot baseline,91.88,81.60862652526522,13.77547246683332,54.608700490271914,108.60855256025853,96.89,0.8630898050693123,16,97.83,97.83,0.0
691,1b_2a,SPhos,Pd(OAc)2,NaHCO3,MeOH,85.69,462,M5_ligand_onehot,Ligand identity one-hot baseline,85.69,84.38288743726957,11.828930029933765,61.198184578599395,107.56759029593975,96.89,0.8123346376666958,17,97.83,97.83,0.0
457,1b_2a,P(tBu)3,Pd(OAc)2,Et3N,MeCN,91.95,304,M5_ligand_onehot,Ligand identity one-hot baseline,91.95,81.20480983482244,13.697020424420417,54.358649802958425,108.05096986668646,96.89,0.7977965793053823,18,97.83,97.83,0.0
553,1b_2a,P(tBu)3,Pd(OAc)2,Et3N,THF,94.67,368,M5_ligand_onehot,Ligand identity one-hot baseline,94.67,81.74644736248096,13.25940199114228,55.758019459842096,107.73487526511983,96.89,0.7752216447716616,19,97.83,97.83,0.0
711,1b_2a,AmPhos,Pd(OAc)2,K3PO4,MeOH,76.31,474,M5_ligand_onehot,Ligand identity one-hot baseline,76.31,80.53578624240963,13.419445061713093,54.23367392145197,106.83789856336729,96.89,0.6704488441399123,20,97.83,97.83,0.0
2355,1b_2b,AmPhos,Pd(OAc)2,KOH,MeCN,81.7,1570,M5_ligand_onehot,Ligand identity one-hot baseline,81.7,86.53953875638791,12.15787372163828,62.71010626197688,110.36897125079895,96.75,1.2642524700731106,1,81.7,96.19,14.489999999999995
2366,1b_2b,P(Ph)3,Pd(OAc)2,LiOtBu,MeCN,73.07,1577,M5_ligand_onehot,Ligand identity one-hot baseline,73.07,85.41450250753145,12.360516924624266,61.1878893352679,109.641115679795,96.75,1.1158555998647826,2,81.7,96.19,14.489999999999995
2365,1b_2b,P(tBu)3,Pd(OAc)2,LiOtBu,MeCN,92.06,1576,M5_ligand_onehot,Ligand identity one-hot baseline,92.06,83.35593923625414,13.500842365059714,56.89428820073711,109.81759027177118,96.75,1.0638150246567792,3,92.06,96.19,4.1299999999999955
2391,1b_2b,AmPhos,Pd(OAc)2,None,MeCN,83.89,1594,M5_ligand_onehot,Ligand identity one-hot baseline,83.89,84.79677568013653,12.01604022384194,61.24533684140633,108.34821451886674,96.75,0.9336615775146146,4,92.06,96.19,4.1299999999999955
2479,1b_2b,SPhos,Pd(OAc)2,Et3N,THF,87.02,1654,M5_ligand_onehot,Ligand identity one-hot baseline,87.02,83.48604809967192,12.346633804753786,59.2866458423545,107.68545035698934,96.75,0.8227326577392626,5,92.06,96.19,4.1299999999999955
2358,1b_2b,CataCXium A,Pd(OAc)2,KOH,MeCN,78.09,1573,M5_ligand_onehot,Ligand identity one-hot baseline,78.09,79.23961864484302,12.563730422238125,54.61470701725629,103.86453027242975,96.75,0.4277177731539299,6,92.06,96.19,4.1299999999999955
2466,1b_2b,CataCXium A,Pd(OAc)2,LiOtBu,THF,96.19,1645,M5_ligand_onehot,Ligand identity one-hot baseline,96.19,79.78968253654078,12.256656196078996,55.76663639222595,103.81272868085561,96.75,0.4256682337827249,7,96.19,96.19,0.0
2490,1b_2b,CataCXium A,Pd(OAc)2,None,THF,93.15,1661,M5_ligand_onehot,Ligand identity one-hot baseline,93.15,77.38784095212398,12.079451517631437,53.71211597756636,101.0635659266816,96.75,0.2527142110178511,8,96.19,96.19,0.0
2318,1b_2b,P(Ph)3,Pd(OAc)2,NaHCO3,MeCN,68.23,1545,M5_ligand_onehot,Ligand identity one-hot baseline,68.23,74.89952199593193,12.952226034785854,49.513158967751664,100.2858850241122,96.75,0.2224792009619232,9,96.19,96.19,0.0
2359,1b_2b,SPhos,Pd(OAc)2,KOH,MeCN,89.93,1574,M5_ligand_onehot,Ligand identity one-hot baseline,89.93,75.6341660209091,12.148072912567805,51.82394311227621,99.444388929542,96.75,0.18263523952417637,10,96.19,96.19,0.0
2488,1b_2b,P(Cy)3,Pd(OAc)2,None,THF,68.94,1659,M5_ligand_onehot,Ligand identity one-hot baseline,68.94,74.79283500297336,11.563456755292094,52.128459762600855,97.45721024334587,96.75,0.11450725317172539,11,96.19,96.19,0.0
2502,1b_2b,CataCXium A,Pd(OAc)2,NaOH,DMF,65.95,1669,M5_ligand_onehot,Ligand identity one-hot baseline,65.95,69.3200061899274,13.228472657378244,43.39219978146604,95.24781259838875,96.75,0.08291985009642544,12,96.19,96.19,0.0
2594,1b_2b,P(Ph)3,Pd(OAc)2,NaOH,MeOH,79.1,1729,M5_ligand_onehot,Ligand identity one-hot baseline,79.1,71.57314384108773,12.296653268074314,47.47170343566207,95.67458424651338,96.75,0.08218737401705639,13,96.19,96.19,0.0
2331,1b_2b,AmPhos,Pd(OAc)2,CsF,MeCN,68.33,1554,M5_ligand_onehot,Ligand identity one-hot baseline,68.33,66.08627845440728,14.332787318189697,37.99401531075547,94.17854159805908,96.75,0.07533779523952933,14,96.19,96.19,0.0
2330,1b_2b,P(Ph)3,Pd(OAc)2,CsF,MeCN,53.51,1553,M5_ligand_onehot,Ligand identity one-hot baseline,53.51,69.21462272027425,12.98768437716515,43.75876134103056,94.67048409951795,96.75,0.07135121466993632,15,96.19,96.19,0.0
2491,1b_2b,SPhos,Pd(OAc)2,None,THF,74.94,1662,M5_ligand_onehot,Ligand identity one-hot baseline,74.94,70.08487352803601,12.515865734716215,45.55377668799223,94.61597036807979,96.75,0.06650436391198733,16,96.19,96.19,0.0
2503,1b_2b,SPhos,Pd(OAc)2,NaOH,DMF,66.0,1670,M5_ligand_onehot,Ligand identity one-hot baseline,66.0,61.49101659837204,13.90931868747125,34.22875197092839,88.7532812258157,96.75,0.022332745576647106,17,96.19,96.19,0.0
2442,1b_2b,CataCXium A,Pd(OAc)2,K3PO4,THF,76.6,1629,M5_ligand_onehot,Ligand identity one-hot baseline,76.6,64.4705788457807,12.72083063002305,39.53775081093552,89.40340688062587,96.75,0.02004292829270765,18,96.19,96.19,0.0
2469,1b_2b,XPhos,Pd(OAc)2,LiOtBu,THF,62.77,1647,M5_ligand_onehot,Ligand identity one-hot baseline,62.77,65.89571298874196,12.128099739250036,42.1246374998119,89.66678847767203,96.75,0.01860550569728603,19,96.19,96.19,0.0
2597,1b_2b,P(o-Tol)3,Pd(OAc)2,NaOH,MeOH,64.08,1732,M5_ligand_onehot,Ligand identity one-hot baseline,64.08,61.59822250110121,13.47513208250282,35.186963619395684,88.00948138280674,96.75,0.017036778613915032,20,96.19,96.19,0.0
4215,1b_2c,P(Ph)3,Pd(OAc)2,K3PO4,MeOH,72.19,2809,M5_ligand_onehot,Ligand identity one-hot baseline,72.19,75.74668556350841,12.459177610210308,51.3266974474962,100.16667367952061,74.84,5.176483214814456,1,72.19,73.12,0.9300000000000068
4218,1b_2c,P(o-Tol)3,Pd(OAc)2,K3PO4,MeOH,68.86,2812,M5_ligand_onehot,Ligand identity one-hot baseline,68.86,66.77798616261785,13.1133306734105,41.07585804273327,92.48011428250243,74.84,2.0275794809844188,2,72.19,73.12,0.9300000000000068
4179,1b_2c,P(Ph)3,Pd(OAc)2,NaHCO3,MeOH,40.92,2785,M5_ligand_onehot,Ligand identity one-hot baseline,40.92,63.530350486970306,12.556223025265464,38.92015335745,88.14054761649061,74.84,1.170052396349829,3,72.19,73.12,0.9300000000000068
4146,1b_2c,P(o-Tol)3,Pd(OAc)2,NaOH,MeOH,51.26,2764,M5_ligand_onehot,Ligand identity one-hot baseline,51.26,59.03676395895239,12.012403272957041,35.49245354395659,82.58107437394818,74.84,0.4836723086053989,4,72.19,73.12,0.9300000000000068
4167,1b_2c,P(Ph)3,Pd(OAc)2,LiOtBu,MeOH,73.12,2777,M5_ligand_onehot,Ligand identity one-hot baseline,73.12,56.22410250714105,11.986432615057376,32.73069458162859,79.71751043265351,74.84,0.28202553085343207,5,73.12,73.12,0.0
4159,1b_2c,CataCXium A,Pd(OAc)2,KOH,MeOH,66.67,2773,M5_ligand_onehot,Ligand identity one-hot baseline,66.67,52.41368446560053,12.748987291024484,27.425669375192545,77.40169955600852,74.84,0.18278621291768338,6,73.12,73.12,0.0
4142,1b_2c,P(tBu)3,Pd(OAc)2,NaOH,MeOH,38.52,2760,M5_ligand_onehot,Ligand identity one-hot baseline,38.52,48.435842582255496,12.665138384800478,23.61217134804656,73.25951381646443,74.84,0.07659243292493084,7,73.12,73.12,0.0
4154,1b_2c,P(tBu)3,Pd(OAc)2,KOH,MeOH,46.83,2768,M5_ligand_onehot,Ligand identity one-hot baseline,46.83,46.36335146376973,13.469646737960057,19.96284385736802,72.76385907017143,74.84,0.07554332389731716,8,73.12,73.12,0.0
4204,1b_2c,AmPhos,Pd(OAc)2,CsF,MeOH,71.17,2802,M5_ligand_onehot,Ligand identity one-hot baseline,71.17,45.29489025568318,13.155200632864759,19.510697015268253,71.07908349609811,74.84,0.050489724598035524,9,73.12,73.12,0.0
3938,1b_2c,P(tBu)3,Pd(OAc)2,None,THF,20.69,2624,M5_ligand_onehot,Ligand identity one-hot baseline,20.69,42.272400980409856,14.290627335966938,14.262771401914655,70.28203055890506,74.84,0.0502294629570581,10,73.12,73.12,0.0
4210,1b_2c,XPhos,Pd(OAc)2,CsF,MeOH,33.45,2807,M5_ligand_onehot,Ligand identity one-hot baseline,33.45,42.609333064672114,12.910376307939577,17.304995501110543,67.91367062823369,74.84,0.023186792047773797,11,73.12,73.12,0.0
3941,1b_2c,P(Cy)3,Pd(OAc)2,None,THF,18.38,2627,M5_ligand_onehot,Ligand identity one-hot baseline,18.38,38.743820487797485,12.938420668552462,13.38451597743466,64.10312499816031,74.84,0.00894590837627314,12,73.12,73.12,0.0
3847,1b_2c,CataCXium A,Pd(OAc)2,None,MeCN,14.79,2565,M5_ligand_onehot,Ligand identity one-hot baseline,14.79,36.18975876225199,13.122408446605029,10.469838206906136,61.90967931759785,74.84,0.00531577492582401,13,73.12,73.12,0.0
4171,1b_2c,CataCXium A,Pd(OAc)2,LiOtBu,MeOH,61.84,2781,M5_ligand_onehot,Ligand identity one-hot baseline,61.84,35.08320986103262,12.3072770561896,10.960946830901005,59.205472891164234,74.84,0.0017482506605311365,14,73.12,73.12,0.0
3942,1b_2c,P(o-Tol)3,Pd(OAc)2,None,THF,20.14,2628,M5_ligand_onehot,Ligand identity one-hot baseline,20.14,33.23334652492025,12.547829238480277,8.639601217498907,57.827091832341594,74.84,0.0012906778582409024,15,73.12,73.12,0.0
4012,1b_2c,AmPhos,Pd(OAc)2,CsF,THF,52.13,2674,M5_ligand_onehot,Ligand identity one-hot baseline,52.13,29.704749830475446,13.254830253010137,3.7252825345755767,55.684217126375316,74.84,0.0009713367916538151,16,73.12,73.12,0.0
4035,1b_2c,P(Ph)3,Pd(OAc)2,None,DMF,13.72,2689,M5_ligand_onehot,Ligand identity one-hot baseline,13.72,29.275774020679055,13.2611260935359,3.2839668773486927,55.267581164009414,74.84,0.0008610274277728366,17,73.12,73.12,0.0
4192,1b_2c,AmPhos,Pd(OAc)2,Et3N,MeOH,57.24,2794,M5_ligand_onehot,Ligand identity one-hot baseline,57.24,30.877387716303577,12.602972734595799,6.175561156495814,55.579214276111344,74.84,0.0006592576089520848,18,73.12,73.12,0.0
4004,1b_2c,SPhos,Pd(OAc)2,Et3N,THF,17.04,2670,M5_ligand_onehot,Ligand identity one-hot baseline,17.04,31.535383116694405,12.390933430732229,7.249153592459237,55.82161264092957,74.84,0.0006295625659414588,19,73.12,73.12,0.0
4198,1b_2c,XPhos,Pd(OAc)2,Et3N,MeOH,24.86,2799,M5_ligand_onehot,Ligand identity one-hot baseline,24.86,32.28418845486627,11.891205456765285,8.977425759606309,55.59095115012623,74.84,0.00042723913305205315,20,73.12,73.12,0.0
842,1c_2a,P(Ph)3,Pd(OAc)2,Et3N,MeCN,97.45,561,M5_ligand_onehot,Ligand identity one-hot baseline,97.45,97.10485744932132,13.281160553202511,71.0737827650444,123.13593213359823,98.53,4.391411355717656,1,97.45,97.45,0.0
1072,1c_2a,P(Cy)3,Pd(OAc)2,NaHCO3,MeOH,89.13,715,M5_ligand_onehot,Ligand identity one-hot baseline,89.13,94.92965917495513,13.072512013196704,69.3075356290896,120.55178272082067,98.53,3.4194680043522627,2,97.45,97.45,0.0
1084,1c_2a,P(Cy)3,Pd(OAc)2,CsF,MeOH,89.81,723,M5_ligand_onehot,Ligand identity one-hot baseline,89.81,94.12219754461398,13.392371096142643,67.87315019617441,120.37124489305356,98.53,3.2436742079704715,3,97.45,97.45,0.0
1106,1c_2a,P(Ph)3,Pd(OAc)2,KOH,MeOH,93.94,737,M5_ligand_onehot,Ligand identity one-hot baseline,93.94,95.31476291053397,12.114271400306677,71.57079096593289,119.05873485513506,98.53,3.2007889456203986,4,97.45,97.45,0.0
835,1c_2a,SPhos,Pd(OAc)2,LiOtBu,MeCN,90.89,558,M5_ligand_onehot,Ligand identity one-hot baseline,90.89,90.35765405307592,13.30667768795055,64.27656578469285,116.43874232145899,98.53,2.061564838674685,5,97.45,97.45,0.0
846,1c_2a,CataCXium A,Pd(OAc)2,Et3N,MeCN,92.52,565,M5_ligand_onehot,Ligand identity one-hot baseline,92.52,89.47231920526733,13.694860280688976,62.63039305511693,116.31424535541771,98.53,1.963672046688412,6,97.45,97.45,0.0
