ligand,Reaction_No,Reactant_1_Name,Reactant_1_Short_Hand,Reactant_1_eq,Reactant_1_mmol,Reactant_2_Name,Reactant_2_eq,Catalyst_1_Short_Hand,Catalyst_1_eq,Ligand_eq,Reagent_1_Short_Hand,Reagent_1_eq,Solvent_1_Short_Hand,Product_Yield_PCT_Area_UV,Product_Yield_Mass_Ion_Count,Reagent_combo,reactant1_code,reactant2_code,substrate_pair,reaction_group,kraken_id,vmin_vmin_boltz,fmo_e_homo_boltz,fmo_e_lumo_boltz,dipolemoment_boltz,%vbur_boltz,%vbur_min,%vbur_max,%vbur_delta,delta_band_gap
P(Cy)3,3269,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,None,2.5,DMF,11.98,173021.58,"6-triflatequinoline, 2c, Trifluoroborate, P(Cy)3",1c,2c,1c_2c,Group1,11,-0.066834594,-5.9901874093823295,0.8725937813687094,1.280456867,0.32027083325392774,0.3020406261647686,0.3982773481439979,0.09623672197922933,-6.862781190751039
P(o-Tol)3,3270,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,None,2.5,DMF,12.1,700686.5,"6-triflatequinoline, 2c, Trifluoroborate, P(o-Tol)3",1c,2c,1c_2c,Group1,9,-0.043479131,-6.056948069300696,-0.7646210415986252,0.432100754,0.39957140573066013,0.34384317927771607,0.39966338984506966,0.055820210567353555,-5.292327027702071
CataCXium A,3271,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,None,2.5,DMF,12.05,213165.63,"6-triflatequinoline, 2c, Trifluoroborate, CataCXium A",1c,2c,1c_2c,Group1,10,-0.067275049,-5.905547480919656,0.5654642526647985,1.202751491,0.35798252806787734,0.32807841036053925,0.4200812989098357,0.09200288854929646,-6.471011733584455
SPhos,3272,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,None,2.5,DMF,12.21,259159.48,"6-triflatequinoline, 2c, Trifluoroborate, SPhos",1c,2c,1c_2c,Group1,3,-0.066302714,-5.80482559597422,-0.4605088202472137,0.91118665,0.562900995470967,0.3166814200446083,0.5828130823603135,0.2661316623157052,-5.344316775727006
XPhos,3274,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,None,2.5,DMF,14.92,78142.2,"6-triflatequinoline, 2c, Trifluoroborate, XPhos",1c,2c,1c_2c,Group1,1,-0.061653832,-5.938704527848997,-0.6833410118412874,1.258121923,0.5878039545682812,0.31435776181025943,0.7123322772041967,0.39797451544961826,-5.2553635160077095
P(tBu)3,3278,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,NaOH,2.5,DMF,18.78,103705.48,"6-triflatequinoline, 2c, Trifluoroborate, P(tBu)3",1c,2c,1c_2c,Group1,8,-0.0671848,-5.901605449028359,0.9798820187177758,1.083267719,0.36264209837213296,0.36264209837213296,0.36264209837213296,0.0,-6.881487467746135
P(Ph)3,3279,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,NaOH,2.5,DMF,19.48,260763.91,"6-triflatequinoline, 2c, Trifluoroborate, P(Ph)3",1c,2c,1c_2c,Group1,17,-0.0482304,-6.214808504719601,-0.8024637803939797,1.460510726,0.2822400297908637,0.2822400297908637,0.2822400297908637,0.0,-5.412344724325621
AmPhos,3280,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,NaOH,2.5,DMF,17.79,145612.25,"6-triflatequinoline, 2c, Trifluoroborate, AmPhos",1c,2c,1c_2c,Group1,216,-0.070188,-5.596837923073372,-0.2337458078529768,3.240919463,0.351658591150648,0.351658591150648,0.351658591150648,0.0,-5.363092115220396
P(Cy)3,3281,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,NaOH,2.5,DMF,19.5,119955.02,"6-triflatequinoline, 2c, Trifluoroborate, P(Cy)3",1c,2c,1c_2c,Group1,11,-0.066834594,-5.9901874093823295,0.8725937813687094,1.280456867,0.32027083325392774,0.3020406261647686,0.3982773481439979,0.09623672197922933,-6.862781190751039
P(o-Tol)3,3282,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,NaOH,2.5,DMF,17.96,105914.03,"6-triflatequinoline, 2c, Trifluoroborate, P(o-Tol)3",1c,2c,1c_2c,Group1,9,-0.043479131,-6.056948069300696,-0.7646210415986252,0.432100754,0.39957140573066013,0.34384317927771607,0.39966338984506966,0.055820210567353555,-5.292327027702071
CataCXium A,3283,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,NaOH,2.5,DMF,18.41,85394.49,"6-triflatequinoline, 2c, Trifluoroborate, CataCXium A",1c,2c,1c_2c,Group1,10,-0.067275049,-5.905547480919656,0.5654642526647985,1.202751491,0.35798252806787734,0.32807841036053925,0.4200812989098357,0.09200288854929646,-6.471011733584455
SPhos,3284,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,NaOH,2.5,DMF,17.82,70897.91,"6-triflatequinoline, 2c, Trifluoroborate, SPhos",1c,2c,1c_2c,Group1,3,-0.066302714,-5.80482559597422,-0.4605088202472137,0.91118665,0.562900995470967,0.3166814200446083,0.5828130823603135,0.2661316623157052,-5.344316775727006
XPhos,3286,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,NaOH,2.5,DMF,20.84,73193.86,"6-triflatequinoline, 2c, Trifluoroborate, XPhos",1c,2c,1c_2c,Group1,1,-0.061653832,-5.938704527848997,-0.6833410118412874,1.258121923,0.5878039545682812,0.31435776181025943,0.7123322772041967,0.39797451544961826,-5.2553635160077095
P(tBu)3,3290,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,KOH,2.5,DMF,18.27,88422.25,"6-triflatequinoline, 2c, Trifluoroborate, P(tBu)3",1c,2c,1c_2c,Group1,8,-0.0671848,-5.901605449028359,0.9798820187177758,1.083267719,0.36264209837213296,0.36264209837213296,0.36264209837213296,0.0,-6.881487467746135
P(Ph)3,3291,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,KOH,2.5,DMF,11.77,185320.91,"6-triflatequinoline, 2c, Trifluoroborate, P(Ph)3",1c,2c,1c_2c,Group1,17,-0.0482304,-6.214808504719601,-0.8024637803939797,1.460510726,0.2822400297908637,0.2822400297908637,0.2822400297908637,0.0,-5.412344724325621
AmPhos,3292,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,KOH,2.5,DMF,11.43,163013.44,"6-triflatequinoline, 2c, Trifluoroborate, AmPhos",1c,2c,1c_2c,Group1,216,-0.070188,-5.596837923073372,-0.2337458078529768,3.240919463,0.351658591150648,0.351658591150648,0.351658591150648,0.0,-5.363092115220396
P(Cy)3,3293,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,KOH,2.5,DMF,14.02,376664.59,"6-triflatequinoline, 2c, Trifluoroborate, P(Cy)3",1c,2c,1c_2c,Group1,11,-0.066834594,-5.9901874093823295,0.8725937813687094,1.280456867,0.32027083325392774,0.3020406261647686,0.3982773481439979,0.09623672197922933,-6.862781190751039
P(o-Tol)3,3294,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,KOH,2.5,DMF,11.74,117513.19,"6-triflatequinoline, 2c, Trifluoroborate, P(o-Tol)3",1c,2c,1c_2c,Group1,9,-0.043479131,-6.056948069300696,-0.7646210415986252,0.432100754,0.39957140573066013,0.34384317927771607,0.39966338984506966,0.055820210567353555,-5.292327027702071
CataCXium A,3295,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,KOH,2.5,DMF,12.2,46816.61,"6-triflatequinoline, 2c, Trifluoroborate, CataCXium A",1c,2c,1c_2c,Group1,10,-0.067275049,-5.905547480919656,0.5654642526647985,1.202751491,0.35798252806787734,0.32807841036053925,0.4200812989098357,0.09200288854929646,-6.471011733584455
SPhos,3296,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,KOH,2.5,DMF,11.94,84855.15,"6-triflatequinoline, 2c, Trifluoroborate, SPhos",1c,2c,1c_2c,Group1,3,-0.066302714,-5.80482559597422,-0.4605088202472137,0.91118665,0.562900995470967,0.3166814200446083,0.5828130823603135,0.2661316623157052,-5.344316775727006
XPhos,3298,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,KOH,2.5,DMF,23.37,44439.65,"6-triflatequinoline, 2c, Trifluoroborate, XPhos",1c,2c,1c_2c,Group1,1,-0.061653832,-5.938704527848997,-0.6833410118412874,1.258121923,0.5878039545682812,0.31435776181025943,0.7123322772041967,0.39797451544961826,-5.2553635160077095
P(tBu)3,3302,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,LiOtBu,2.5,DMF,12.38,67333.41,"6-triflatequinoline, 2c, Trifluoroborate, P(tBu)3",1c,2c,1c_2c,Group1,8,-0.0671848,-5.901605449028359,0.9798820187177758,1.083267719,0.36264209837213296,0.36264209837213296,0.36264209837213296,0.0,-6.881487467746135
P(Ph)3,3303,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,LiOtBu,2.5,DMF,13.1,410423.06,"6-triflatequinoline, 2c, Trifluoroborate, P(Ph)3",1c,2c,1c_2c,Group1,17,-0.0482304,-6.214808504719601,-0.8024637803939797,1.460510726,0.2822400297908637,0.2822400297908637,0.2822400297908637,0.0,-5.412344724325621
AmPhos,3304,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,LiOtBu,2.5,DMF,10.49,95711.54,"6-triflatequinoline, 2c, Trifluoroborate, AmPhos",1c,2c,1c_2c,Group1,216,-0.070188,-5.596837923073372,-0.2337458078529768,3.240919463,0.351658591150648,0.351658591150648,0.351658591150648,0.0,-5.363092115220396
P(Cy)3,3305,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,LiOtBu,2.5,DMF,11.45,45296.6,"6-triflatequinoline, 2c, Trifluoroborate, P(Cy)3",1c,2c,1c_2c,Group1,11,-0.066834594,-5.9901874093823295,0.8725937813687094,1.280456867,0.32027083325392774,0.3020406261647686,0.3982773481439979,0.09623672197922933,-6.862781190751039
P(o-Tol)3,3306,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,LiOtBu,2.5,DMF,11.47,60785.69,"6-triflatequinoline, 2c, Trifluoroborate, P(o-Tol)3",1c,2c,1c_2c,Group1,9,-0.043479131,-6.056948069300696,-0.7646210415986252,0.432100754,0.39957140573066013,0.34384317927771607,0.39966338984506966,0.055820210567353555,-5.292327027702071
CataCXium A,3307,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,LiOtBu,2.5,DMF,15.88,89927.71,"6-triflatequinoline, 2c, Trifluoroborate, CataCXium A",1c,2c,1c_2c,Group1,10,-0.067275049,-5.905547480919656,0.5654642526647985,1.202751491,0.35798252806787734,0.32807841036053925,0.4200812989098357,0.09200288854929646,-6.471011733584455
SPhos,3308,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,LiOtBu,2.5,DMF,11.18,60467.23,"6-triflatequinoline, 2c, Trifluoroborate, SPhos",1c,2c,1c_2c,Group1,3,-0.066302714,-5.80482559597422,-0.4605088202472137,0.91118665,0.562900995470967,0.3166814200446083,0.5828130823603135,0.2661316623157052,-5.344316775727006
XPhos,3310,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,LiOtBu,2.5,DMF,11.72,44385.07,"6-triflatequinoline, 2c, Trifluoroborate, XPhos",1c,2c,1c_2c,Group1,1,-0.061653832,-5.938704527848997,-0.6833410118412874,1.258121923,0.5878039545682812,0.31435776181025943,0.7123322772041967,0.39797451544961826,-5.2553635160077095
P(tBu)3,3314,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,NaHCO3,2.5,DMF,11.78,197567.72,"6-triflatequinoline, 2c, Trifluoroborate, P(tBu)3",1c,2c,1c_2c,Group1,8,-0.0671848,-5.901605449028359,0.9798820187177758,1.083267719,0.36264209837213296,0.36264209837213296,0.36264209837213296,0.0,-6.881487467746135
P(Ph)3,3315,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,NaHCO3,2.5,DMF,14.49,196816.86,"6-triflatequinoline, 2c, Trifluoroborate, P(Ph)3",1c,2c,1c_2c,Group1,17,-0.0482304,-6.214808504719601,-0.8024637803939797,1.460510726,0.2822400297908637,0.2822400297908637,0.2822400297908637,0.0,-5.412344724325621
AmPhos,3316,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,NaHCO3,2.5,DMF,11.21,143321.19,"6-triflatequinoline, 2c, Trifluoroborate, AmPhos",1c,2c,1c_2c,Group1,216,-0.070188,-5.596837923073372,-0.2337458078529768,3.240919463,0.351658591150648,0.351658591150648,0.351658591150648,0.0,-5.363092115220396
P(Cy)3,3317,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,NaHCO3,2.5,DMF,20.77,107962.27,"6-triflatequinoline, 2c, Trifluoroborate, P(Cy)3",1c,2c,1c_2c,Group1,11,-0.066834594,-5.9901874093823295,0.8725937813687094,1.280456867,0.32027083325392774,0.3020406261647686,0.3982773481439979,0.09623672197922933,-6.862781190751039
P(o-Tol)3,3318,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,NaHCO3,2.5,DMF,12.2,90793.84,"6-triflatequinoline, 2c, Trifluoroborate, P(o-Tol)3",1c,2c,1c_2c,Group1,9,-0.043479131,-6.056948069300696,-0.7646210415986252,0.432100754,0.39957140573066013,0.34384317927771607,0.39966338984506966,0.055820210567353555,-5.292327027702071
CataCXium A,3319,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,NaHCO3,2.5,DMF,13.04,135485.53,"6-triflatequinoline, 2c, Trifluoroborate, CataCXium A",1c,2c,1c_2c,Group1,10,-0.067275049,-5.905547480919656,0.5654642526647985,1.202751491,0.35798252806787734,0.32807841036053925,0.4200812989098357,0.09200288854929646,-6.471011733584455
SPhos,3320,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,NaHCO3,2.5,DMF,11.9,88343.05,"6-triflatequinoline, 2c, Trifluoroborate, SPhos",1c,2c,1c_2c,Group1,3,-0.066302714,-5.80482559597422,-0.4605088202472137,0.91118665,0.562900995470967,0.3166814200446083,0.5828130823603135,0.2661316623157052,-5.344316775727006
XPhos,3322,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,NaHCO3,2.5,DMF,14.73,120814.13,"6-triflatequinoline, 2c, Trifluoroborate, XPhos",1c,2c,1c_2c,Group1,1,-0.061653832,-5.938704527848997,-0.6833410118412874,1.258121923,0.5878039545682812,0.31435776181025943,0.7123322772041967,0.39797451544961826,-5.2553635160077095
P(tBu)3,3326,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,Et3N,2.5,DMF,28.73,80334.14,"6-triflatequinoline, 2c, Trifluoroborate, P(tBu)3",1c,2c,1c_2c,Group1,8,-0.0671848,-5.901605449028359,0.9798820187177758,1.083267719,0.36264209837213296,0.36264209837213296,0.36264209837213296,0.0,-6.881487467746135
P(Ph)3,3327,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,Et3N,2.5,DMF,31.17,152449.97,"6-triflatequinoline, 2c, Trifluoroborate, P(Ph)3",1c,2c,1c_2c,Group1,17,-0.0482304,-6.214808504719601,-0.8024637803939797,1.460510726,0.2822400297908637,0.2822400297908637,0.2822400297908637,0.0,-5.412344724325621
AmPhos,3328,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,Et3N,2.5,DMF,11.48,273014.56,"6-triflatequinoline, 2c, Trifluoroborate, AmPhos",1c,2c,1c_2c,Group1,216,-0.070188,-5.596837923073372,-0.2337458078529768,3.240919463,0.351658591150648,0.351658591150648,0.351658591150648,0.0,-5.363092115220396
P(Cy)3,3329,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,Et3N,2.5,DMF,29.54,55034.2,"6-triflatequinoline, 2c, Trifluoroborate, P(Cy)3",1c,2c,1c_2c,Group1,11,-0.066834594,-5.9901874093823295,0.8725937813687094,1.280456867,0.32027083325392774,0.3020406261647686,0.3982773481439979,0.09623672197922933,-6.862781190751039
P(o-Tol)3,3330,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,Et3N,2.5,DMF,13.88,335074.69,"6-triflatequinoline, 2c, Trifluoroborate, P(o-Tol)3",1c,2c,1c_2c,Group1,9,-0.043479131,-6.056948069300696,-0.7646210415986252,0.432100754,0.39957140573066013,0.34384317927771607,0.39966338984506966,0.055820210567353555,-5.292327027702071
CataCXium A,3331,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,Et3N,2.5,DMF,30.18,66946.82,"6-triflatequinoline, 2c, Trifluoroborate, CataCXium A",1c,2c,1c_2c,Group1,10,-0.067275049,-5.905547480919656,0.5654642526647985,1.202751491,0.35798252806787734,0.32807841036053925,0.4200812989098357,0.09200288854929646,-6.471011733584455
SPhos,3332,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,Et3N,2.5,DMF,12.93,97469.54,"6-triflatequinoline, 2c, Trifluoroborate, SPhos",1c,2c,1c_2c,Group1,3,-0.066302714,-5.80482559597422,-0.4605088202472137,0.91118665,0.562900995470967,0.3166814200446083,0.5828130823603135,0.2661316623157052,-5.344316775727006
XPhos,3334,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,Et3N,2.5,DMF,16.19,85252.77,"6-triflatequinoline, 2c, Trifluoroborate, XPhos",1c,2c,1c_2c,Group1,1,-0.061653832,-5.938704527848997,-0.6833410118412874,1.258121923,0.5878039545682812,0.31435776181025943,0.7123322772041967,0.39797451544961826,-5.2553635160077095
P(tBu)3,3338,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,CsF,2.5,DMF,11.67,129276.08,"6-triflatequinoline, 2c, Trifluoroborate, P(tBu)3",1c,2c,1c_2c,Group1,8,-0.0671848,-5.901605449028359,0.9798820187177758,1.083267719,0.36264209837213296,0.36264209837213296,0.36264209837213296,0.0,-6.881487467746135
P(Ph)3,3339,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,CsF,2.5,DMF,32.48,153888.14,"6-triflatequinoline, 2c, Trifluoroborate, P(Ph)3",1c,2c,1c_2c,Group1,17,-0.0482304,-6.214808504719601,-0.8024637803939797,1.460510726,0.2822400297908637,0.2822400297908637,0.2822400297908637,0.0,-5.412344724325621
AmPhos,3340,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,CsF,2.5,DMF,10.88,262319.72,"6-triflatequinoline, 2c, Trifluoroborate, AmPhos",1c,2c,1c_2c,Group1,216,-0.070188,-5.596837923073372,-0.2337458078529768,3.240919463,0.351658591150648,0.351658591150648,0.351658591150648,0.0,-5.363092115220396
P(Cy)3,3341,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,CsF,2.5,DMF,13.65,99146.76,"6-triflatequinoline, 2c, Trifluoroborate, P(Cy)3",1c,2c,1c_2c,Group1,11,-0.066834594,-5.9901874093823295,0.8725937813687094,1.280456867,0.32027083325392774,0.3020406261647686,0.3982773481439979,0.09623672197922933,-6.862781190751039
P(o-Tol)3,3342,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,CsF,2.5,DMF,12.8,223271.97,"6-triflatequinoline, 2c, Trifluoroborate, P(o-Tol)3",1c,2c,1c_2c,Group1,9,-0.043479131,-6.056948069300696,-0.7646210415986252,0.432100754,0.39957140573066013,0.34384317927771607,0.39966338984506966,0.055820210567353555,-5.292327027702071
CataCXium A,3343,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,CsF,2.5,DMF,14.05,241115.64,"6-triflatequinoline, 2c, Trifluoroborate, CataCXium A",1c,2c,1c_2c,Group1,10,-0.067275049,-5.905547480919656,0.5654642526647985,1.202751491,0.35798252806787734,0.32807841036053925,0.4200812989098357,0.09200288854929646,-6.471011733584455
SPhos,3344,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,CsF,2.5,DMF,12.53,145464.3,"6-triflatequinoline, 2c, Trifluoroborate, SPhos",1c,2c,1c_2c,Group1,3,-0.066302714,-5.80482559597422,-0.4605088202472137,0.91118665,0.562900995470967,0.3166814200446083,0.5828130823603135,0.2661316623157052,-5.344316775727006
XPhos,3346,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,CsF,2.5,DMF,33.09,78088.88,"6-triflatequinoline, 2c, Trifluoroborate, XPhos",1c,2c,1c_2c,Group1,1,-0.061653832,-5.938704527848997,-0.6833410118412874,1.258121923,0.5878039545682812,0.31435776181025943,0.7123322772041967,0.39797451544961826,-5.2553635160077095
P(tBu)3,3350,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,K3PO4,2.5,DMF,11.86,139696.25,"6-triflatequinoline, 2c, Trifluoroborate, P(tBu)3",1c,2c,1c_2c,Group1,8,-0.0671848,-5.901605449028359,0.9798820187177758,1.083267719,0.36264209837213296,0.36264209837213296,0.36264209837213296,0.0,-6.881487467746135
P(Ph)3,3351,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,K3PO4,2.5,DMF,13.7,321964.44,"6-triflatequinoline, 2c, Trifluoroborate, P(Ph)3",1c,2c,1c_2c,Group1,17,-0.0482304,-6.214808504719601,-0.8024637803939797,1.460510726,0.2822400297908637,0.2822400297908637,0.2822400297908637,0.0,-5.412344724325621
AmPhos,3352,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,K3PO4,2.5,DMF,11.93,334099.16,"6-triflatequinoline, 2c, Trifluoroborate, AmPhos",1c,2c,1c_2c,Group1,216,-0.070188,-5.596837923073372,-0.2337458078529768,3.240919463,0.351658591150648,0.351658591150648,0.351658591150648,0.0,-5.363092115220396
P(Cy)3,3353,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,K3PO4,2.5,DMF,11.79,87200.37,"6-triflatequinoline, 2c, Trifluoroborate, P(Cy)3",1c,2c,1c_2c,Group1,11,-0.066834594,-5.9901874093823295,0.8725937813687094,1.280456867,0.32027083325392774,0.3020406261647686,0.3982773481439979,0.09623672197922933,-6.862781190751039
P(o-Tol)3,3354,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,K3PO4,2.5,DMF,25.41,83982.63,"6-triflatequinoline, 2c, Trifluoroborate, P(o-Tol)3",1c,2c,1c_2c,Group1,9,-0.043479131,-6.056948069300696,-0.7646210415986252,0.432100754,0.39957140573066013,0.34384317927771607,0.39966338984506966,0.055820210567353555,-5.292327027702071
CataCXium A,3355,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,K3PO4,2.5,DMF,33.14,59737.5,"6-triflatequinoline, 2c, Trifluoroborate, CataCXium A",1c,2c,1c_2c,Group1,10,-0.067275049,-5.905547480919656,0.5654642526647985,1.202751491,0.35798252806787734,0.32807841036053925,0.4200812989098357,0.09200288854929646,-6.471011733584455
SPhos,3356,6-triflatequinoline,"1c, 6-OTf-Q",1.0,0.0004,"2c, Trifluoroborate",1.0,Pd(OAc)2,0.0625,0.125,K3PO4,2.5,DMF,12.96,109714.74,"6-triflatequinoline, 2c, Trifluoroborate, SPhos",1c,2c,1c_2c,Group1,3,-0.066302714,-5.80482559597422,-0.4605088202472137,0.91118665,0.562900995470967,0.3166814200446083,0.5828130823603135,0.2661316623157052,-5.344316775727006
