Reaction_No,Reactant_1_Name,Reactant_1_Short_Hand,Reactant_1_eq,Reactant_1_mmol,Reactant_2_Name,Reactant_2_eq,Catalyst_1_Short_Hand,Catalyst_1_eq,Ligand_Short_Hand,Ligand_eq,Reagent_1_Short_Hand,Reagent_1_eq,Solvent_1_Short_Hand,Product_Yield_PCT_Area_UV,Product_Yield_Mass_Ion_Count,Unnamed: 16,Unnamed: 17
5549,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,CsF,2.5,MeCN,58.36,13008030.0,,
5550,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,CataCXium A,0.125,CsF,2.5,MeCN,65.79,10655535.0,,
5551,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,SPhos,0.125,CsF,2.5,MeCN,58.47,13540413.0,,
5552,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dtbpf,0.125,CsF,2.5,MeCN,36.57,7726123.0,,
5553,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,XPhos,0.125,CsF,2.5,MeCN,68.95,16168456.0,,
5554,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dppf,0.125,CsF,2.5,MeCN,43.84,7817258.5,,
5555,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,Xantphos,0.125,CsF,2.5,MeCN,0.0,1218890.0,,
5556,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,,,CsF,2.5,MeCN,44.43,12058399.0,,
5557,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(tBu)3,0.125,K3PO4,2.5,MeCN,80.57,17744734.0,,
5558,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Ph)3 ,0.125,K3PO4,2.5,MeCN,70.58,18086554.0,,
5559,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,AmPhos,0.125,K3PO4,2.5,MeCN,81.51,16692293.0,,
5560,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Cy)3,0.125,K3PO4,2.5,MeCN,44.07,7009126.5,,
5561,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,K3PO4,2.5,MeCN,67.88,18906012.0,,
5562,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,CataCXium A,0.125,K3PO4,2.5,MeCN,74.73,13904015.0,,
5563,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,SPhos,0.125,K3PO4,2.5,MeCN,67.83,16445683.0,,
5564,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dtbpf,0.125,K3PO4,2.5,MeCN,0.0,5789540.0,,
5565,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,XPhos,0.125,K3PO4,2.5,MeCN,71.05,21182632.0,,
5566,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dppf,0.125,K3PO4,2.5,MeCN,36.47,6910642.5,,
5567,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,Xantphos,0.125,K3PO4,2.5,MeCN,0.0,1368429.38,,
5568,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,,,K3PO4,2.5,MeCN,52.2,11700997.0,,
5569,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(tBu)3,0.125,,2.5,THF,70.3,21378738.0,,
5570,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Ph)3 ,0.125,,2.5,THF,56.03,14463990.0,,
5571,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,AmPhos,0.125,,2.5,THF,50.41,14677406.0,,
5572,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Cy)3,0.125,,2.5,THF,37.81,10260810.0,,
5573,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,,2.5,THF,50.04,14185505.0,,
5574,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,CataCXium A,0.125,,2.5,THF,56.72,10566554.0,,
5575,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,SPhos,0.125,,2.5,THF,35.86,10124548.0,,
5576,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dtbpf,0.125,,2.5,THF,47.13,13147141.0,,
5577,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,XPhos,0.125,,2.5,THF,35.79,10918850.0,,
5578,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dppf,0.125,,2.5,THF,27.77,3508956.0,,
5579,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,Xantphos,0.125,,2.5,THF,19.12,2680592.5,,
5580,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,,,,2.5,THF,30.25,9226752.0,,
5581,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(tBu)3,0.125,NaOH,2.5,THF,67.5,17029712.0,,
5582,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Ph)3 ,0.125,NaOH,2.5,THF,64.14,15928607.0,,
5583,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,AmPhos,0.125,NaOH,2.5,THF,47.92,13022397.0,,
5584,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Cy)3,0.125,NaOH,2.5,THF,35.4,8772945.0,,
5585,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,NaOH,2.5,THF,61.33,17008014.0,,
5586,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,CataCXium A,0.125,NaOH,2.5,THF,56.06,9820263.0,,
5587,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,SPhos,0.125,NaOH,2.5,THF,57.78,15979451.0,,
5588,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dtbpf,0.125,NaOH,2.5,THF,60.18,14901375.0,,
5589,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,XPhos,0.125,NaOH,2.5,THF,63.08,19084818.0,,
5590,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dppf,0.125,NaOH,2.5,THF,0.0,936341.38,,
5591,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,Xantphos,0.125,NaOH,2.5,THF,0.0,1158269.88,,
5592,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,,,NaOH,2.5,THF,54.3,17335842.0,,
5593,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(tBu)3,0.125,KOH,2.5,THF,77.79,21479738.0,,
5594,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Ph)3 ,0.125,KOH,2.5,THF,63.19,15442739.0,,
5595,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,AmPhos,0.125,KOH,2.5,THF,36.75,10200750.0,,
5596,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Cy)3,0.125,KOH,2.5,THF,38.1,10388796.0,,
5597,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,KOH,2.5,THF,71.56,20904276.0,,
5598,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,CataCXium A,0.125,KOH,2.5,THF,53.83,8873977.0,,
5599,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,SPhos,0.125,KOH,2.5,THF,50.1,13273034.0,,
5600,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dtbpf,0.125,KOH,2.5,THF,57.93,15202583.0,,
5601,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,XPhos,0.125,KOH,2.5,THF,70.59,20149660.0,,
5602,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dppf,0.125,KOH,2.5,THF,0.0,1849340.63,,
5603,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,Xantphos,0.125,KOH,2.5,THF,0.0,1119926.38,,
5604,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,,,KOH,2.5,THF,56.93,19116682.0,,
5605,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(tBu)3,0.125,LiOtBu,2.5,THF,70.29,17226844.0,,
5606,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Ph)3 ,0.125,LiOtBu,2.5,THF,68.35,18090170.0,,
5607,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,AmPhos,0.125,LiOtBu,2.5,THF,38.8,9916547.0,,
5608,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Cy)3,0.125,LiOtBu,2.5,THF,28.76,5005046.0,,
5609,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,LiOtBu,2.5,THF,62.66,16497188.0,,
5610,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,CataCXium A,0.125,LiOtBu,2.5,THF,47.87,5977132.5,,
5611,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,SPhos,0.125,LiOtBu,2.5,THF,48.33,12804056.0,,
5612,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dtbpf,0.125,LiOtBu,2.5,THF,43.17,10250960.0,,
5613,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,XPhos,0.125,LiOtBu,2.5,THF,58.61,15908210.0,,
5614,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dppf,0.125,LiOtBu,2.5,THF,0.0,565208.63,,
5615,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,Xantphos,0.125,LiOtBu,2.5,THF,0.0,1759536.38,,
5616,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,,,LiOtBu,2.5,THF,40.55,11089488.0,,
5617,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(tBu)3,0.125,NaHCO3,2.5,THF,77.35,19464796.0,,
5618,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Ph)3 ,0.125,NaHCO3,2.5,THF,79.12,18840626.0,,
5619,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,AmPhos,0.125,NaHCO3,2.5,THF,53.53,14446346.0,,
5620,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Cy)3,0.125,NaHCO3,2.5,THF,58.56,15136830.0,,
5621,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,NaHCO3,2.5,THF,80.27,21346318.0,,
5622,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,CataCXium A,0.125,NaHCO3,2.5,THF,70.18,11810454.0,,
5623,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,SPhos,0.125,NaHCO3,2.5,THF,65.05,18577058.0,,
5624,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dtbpf,0.125,NaHCO3,2.5,THF,64.85,16870576.0,,
5625,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,XPhos,0.125,NaHCO3,2.5,THF,71.14,19400192.0,,
5626,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dppf,0.125,NaHCO3,2.5,THF,24.66,2380783.0,,
5627,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,Xantphos,0.125,NaHCO3,2.5,THF,0.0,1013813.63,,
5628,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,,,NaHCO3,2.5,THF,42.49,12918883.0,,
5629,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(tBu)3,0.125,Et3N,2.5,THF,68.21,17134320.0,,
5630,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Ph)3 ,0.125,Et3N,2.5,THF,72.72,16560847.0,,
5631,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,AmPhos,0.125,Et3N,2.5,THF,0.0,13399985.0,,
5632,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Cy)3,0.125,Et3N,2.5,THF,40.13,9276137.0,,
5633,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,Et3N,2.5,THF,68.72,16665387.0,,
5634,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,CataCXium A,0.125,Et3N,2.5,THF,60.6,2610991.25,,
5635,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,SPhos,0.125,Et3N,2.5,THF,42.02,11398275.0,,
5636,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dtbpf,0.125,Et3N,2.5,THF,48.34,11111876.0,,
5637,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,XPhos,0.125,Et3N,2.5,THF,53.77,15122047.0,,
5638,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dppf,0.125,Et3N,2.5,THF,0.0,1941079.5,,
5639,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,Xantphos,0.125,Et3N,2.5,THF,0.0,1735861.5,,
5640,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,,,Et3N,2.5,THF,35.32,9699371.0,,
5641,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(tBu)3,0.125,CsF,2.5,THF,60.89,16723324.0,,
5642,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Ph)3 ,0.125,CsF,2.5,THF,59.89,14302213.0,,
5643,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,AmPhos,0.125,CsF,2.5,THF,54.91,15685736.0,,
5644,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Cy)3,0.125,CsF,2.5,THF,37.76,8854978.0,,
5645,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,CsF,2.5,THF,52.34,15249376.0,,
5646,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,CataCXium A,0.125,CsF,2.5,THF,60.06,12830829.0,,
5647,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,SPhos,0.125,CsF,2.5,THF,36.73,11197510.0,,
5648,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dtbpf,0.125,CsF,2.5,THF,46.51,12958817.0,,
5649,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,XPhos,0.125,CsF,2.5,THF,40.86,12120256.0,,
5650,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dppf,0.125,CsF,2.5,THF,0.0,1797803.38,,
5651,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,Xantphos,0.125,CsF,2.5,THF,0.0,1050604.75,,
5652,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,,,CsF,2.5,THF,33.46,10466803.0,,
5653,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(tBu)3,0.125,K3PO4,2.5,THF,61.3,16117734.0,,
5654,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Ph)3 ,0.125,K3PO4,2.5,THF,57.17,16027261.0,,
5655,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,AmPhos,0.125,K3PO4,2.5,THF,51.19,15652559.0,,
5656,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Cy)3,0.125,K3PO4,2.5,THF,35.39,9763014.0,,
5657,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,K3PO4,2.5,THF,55.48,16612524.0,,
5658,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,CataCXium A,0.125,K3PO4,2.5,THF,50.59,9637017.0,,
5659,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,SPhos,0.125,K3PO4,2.5,THF,45.98,14509485.0,,
5660,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dtbpf,0.125,K3PO4,2.5,THF,58.39,16146329.0,,
5661,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,XPhos,0.125,K3PO4,2.5,THF,49.51,15905224.0,,
5662,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dppf,0.125,K3PO4,2.5,THF,0.0,1223778.5,,
5663,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,Xantphos,0.125,K3PO4,2.5,THF,0.0,845348.31,,
5664,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,,,K3PO4,2.5,THF,44.92,13407706.0,,
5665,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(tBu)3,0.125,,2.5,DMF,42.35,11109215.0,,
5666,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Ph)3 ,0.125,,2.5,DMF,46.48,13663059.0,,
5667,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,AmPhos,0.125,,2.5,DMF,52.33,12271644.0,,
5668,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(Cy)3,0.125,,2.5,DMF,34.29,11157060.0,,
5669,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,P(o-Tol)3,0.125,,2.5,DMF,37.85,10330081.0,,
5670,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,CataCXium A,0.125,,2.5,DMF,51.01,11076456.0,,
5671,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,SPhos,0.125,,2.5,DMF,30.04,7741030.0,,
5672,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dtbpf,0.125,,2.5,DMF,33.37,9259050.0,,
5673,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,XPhos,0.125,,2.5,DMF,29.8,8763483.0,,
5674,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,dppf,0.125,,2.5,DMF,34.27,6516000.5,,
5675,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,Xantphos,0.125,,2.5,DMF,0.0,553014.13,,
5676,6-Quinolineboronic acid pinacol ester,"1f, 6-BPin-Q",1.0,0.0004,"2d, Bromide",1.0,Pd(OAc)2,0.0625,,,,2.5,DMF,20.97,5006998.5,,
